41,60787F7B-5339-4FC2-BD5A-2C781CF806E6,2026-04-21 10:20:32.0000000,Discover,ADEVWEATSQL1,Legacy.Schedule0.FreqRecurrenceFactor,1,,
42,60787F7B-5339-4FC2-BD5A-2C781CF806E6,2026-04-21 10:20:32.0000000,Discover,ADEVWEATSQL1,Legacy.Schedule0.ActiveStartDate,20260309,,
43,60787F7B-5339-4FC2-BD5A-2C781CF806E6,2026-04-21 10:20:32.0000000,Discover,ADEVWEATSQL1,Legacy.Schedule0.ActiveEndDate,99991231,,
44,60787F7B-5339-4FC2-BD5A-2C781CF806E6,2026-04-21 10:20:32.0000000,Discover,ADEVWEATSQL1,Legacy.Schedule0.ActiveStartTime,220000,,
45,60787F7B-5339-4FC2-BD5A-2C781CF806E6,2026-04-21 10:20:32.0000000,Discover,ADEVWEATSQL1,Legacy.Schedule0.ActiveEndTime,235959,,
46,60787F7B-5339-4FC2-BD5A-2C781CF806E6,2026-04-21 10:20:32.0000000,Discover,ADEVWEATSQL1,New.JobExists,1,,
47,60787F7B-5339-4FC2-BD5A-2C781CF806E6,2026-04-21 10:20:32.0000000,Discover,ADEVWEATSQL1,New.Job.Name,(DBA) - IndexOptimise - USER_DATABASES,,
48,60787F7B-5339-4FC2-BD5A-2C781CF806E6,2026-04-21 10:20:32.0000000,Discover,ADEVWEATSQL1,New.Job.Enabled,0,,
49,60787F7B-5339-4FC2-BD5A-2C781CF806E6,2026-04-21 10:20:32.0000000,Discover,ADEVWEATSQL1,New.Job.Owner,sa,,
50,60787F7B-5339-4FC2-BD5A-2C781CF806E6,2026-04-21 10:20:32.0000000,Discover,ADEVWEATSQL1,New.Job.Category,Database Maintenance,,
51,60787F7B-5339-4FC2-BD5A-2C781CF806E6,2026-04-21 10:20:32.0000000,Discover,ADEVWEATSQL1,New.Job.Description,Source: https://ola.hallengren.com,,
52,60787F7B-5339-4FC2-BD5A-2C781CF806E6,2026-04-21 10:20:32.0000000,Discover,ADEVWEATSQL1,New.Step1.StepName,IndexOptimize - USER_DATABASES,,
53,60787F7B-5339-4FC2-BD5A-2C781CF806E6,2026-04-21 10:20:32.0000000,Discover,ADEVWEATSQL1,New.Step1.SubSystem,TSQL,,
54,60787F7B-5339-4FC2-BD5A-2C781CF806E6,2026-04-21 10:20:32.0000000,Discover,ADEVWEATSQL1,New.Step1.DatabaseName,DBA,,
55,60787F7B-5339-4FC2-BD5A-2C781CF806E6,2026-04-21 10:20:32.0000000,Discover,ADEVWEATSQL1,New.Step1.OutputFile,$(ESCAPE_SQUOTE(SQLLOGDIR))\$(ESCAPE_SQUOTE(JOBNAME))_$(ESCAPE_SQUOTE(STEPID))_$(ESCAPE_SQUOTE(DATE))_$(ESCAPE_SQUOTE(TIME)).txt,,
56,60787F7B-5339-4FC2-BD5A-2C781CF806E6,2026-04-21 10:20:32.0000000,Discover,ADEVWEATSQL1,New.Step1.OnSuccessAction,1,,
57,60787F7B-5339-4FC2-BD5A-2C781CF806E6,2026-04-21 10:20:32.0000000,Discover,ADEVWEATSQL1,New.Step1.OnSuccessStepId,0,,
58,60787F7B-5339-4FC2-BD5A-2C781CF806E6,2026-04-21 10:20:32.0000000,Discover,ADEVWEATSQL1,New.Step1.OnFailAction,2,,
59,60787F7B-5339-4FC2-BD5A-2C781CF806E6,2026-04-21 10:20:32.0000000,Discover,ADEVWEATSQL1,New.Step1.OnFailStepId,0,,
60,60787F7B-5339-4FC2-BD5A-2C781CF806E6,2026-04-21 10:20:32.0000000,Discover,ADEVWEATSQL1,New.Step1.RetryAttempts,0,,
61,60787F7B-5339-4FC2-BD5A-2C781CF806E6,2026-04-21 10:20:32.0000000,Discover,ADEVWEATSQL1,New.Step1.RetryInterval,0,,
62,60787F7B-5339-4FC2-BD5A-2C781CF806E6,2026-04-21 10:20:32.0000000,Discover,ADEVWEATSQL1,New.Step1.Flags,0,,
63,60787F7B-5339-4FC2-BD5A-2C781CF806E6,2026-04-21 10:20:32.0000000,Discover,ADEVWEATSQL1,New.Step1.Command,<see Notes>,,"EXEC dbo.IndexOptimize
  @UpdateStatistics = 'ALL',
  @FragmentationHigh = 'INDEX_REBUILD_ONLINE',
  @LogToTable = 'Y',
  @FragmentationMedium = 'INDEX_REORGANIZE,INDEX_REBUILD_ONLINE',
  @FragmentationLevel1 = 5,
  @OnlyModifiedStatistics = 'N',
  @FragmentationLevel2 = 30,
  @Databases = 'USER_DATABASES'"
64,60787F7B-5339-4FC2-BD5A-2C781CF806E6,2026-04-21 10:20:32.0000000,Discover,ADEVWEATSQL1,Legacy.ConfigTable,Missing,,DBA.dbo.tblDatabaseConfig not found; mapping will fall through to defaults.
65,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Ola.CommandExecute,1,,
66,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Ola.CommandLog,1,,
67,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Ola.IndexOptimize,1,,
68,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.JobExists,1,,
69,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Job.Name,(DBA) - Optimisation,,
70,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Job.Enabled,1,,
